Regret,Relative Regret,Accuracy,Optimal
-0.0,-0.0,1.0,True
0.4,0.029411763880904596,0.9583333333333334,False
1.2,0.023762376237623763,0.9097222222222222,False
0.0,0.0,1.0,True
-0.0,-0.0,0.9375,True
0.1,0.006410256253505212,0.875,False
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
1.6,0.03703703638293944,0.8541666666666666,False
-0.0,-0.0,1.0,True
0.0,0.0,0.9444444444444444,True
-0.0,-0.0,0.9861111111111112,True
0.4,0.021276596608125267,0.9722222222222222,False
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.8,0.03539822949100208,0.9583333333333334,False
-0.0,-0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.0,0.0,0.8611111111111112,True
-0.0,-0.0,0.9444444444444444,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.4,0.014545454545454545,0.8958333333333334,False
-0.0,-0.0,0.9444444444444444,True
0.4,0.02325581292193156,0.9722222222222222,False
0.4,0.03333333333333333,0.875,False
-0.0,-0.0,1.0,True
1.2,0.0451127813079263,0.9513888888888888,False
0.0,0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,1.0,True
1.2,0.029556651357139675,0.9513888888888888,False
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.4,0.015209125916488297,0.9444444444444444,False
0.0,0.0,1.0,True
0.4,0.011461317550470411,0.9861111111111112,False
0.0,0.0,1.0,True
0.4,0.03124999953433872,0.9722222222222222,False
0.0,0.0,0.9097222222222222,True
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,0.9444444444444444,True
